"","High","Low","Close","Rets","ATR","EWM_FAST","EWM_SLOW","MACD","signal","diffMACD","EMA_10","EMA_20","EMA_50","SMA_10","SMA_20","SMA_50","slopeClose","slopeMACD","ADX","RSI","Stoch","BinaryRets","BinaryRets_1","BinaryRets_2","label"
"X2018.09.25",1.317575,1.309723,1.311733,0.00282024152092747,0.0123334933079098,1.30921578159105,1.30344504695441,0.00577073463663824,0.00409455695848641,0.00167617767815183,0.00377534664626581,0.00103689518773903,-0.00266797369915274,0.00383089358728572,0.000508456557133918,-0.00413429181292536,0.00149729888106555,-0.000377389690653671,26.0974573442495,55.5052823128299,0.255985736118196,1,0,1,1
"X2018.09.26",1.319609,1.314112,1.317992,0.00477155030787517,0.0120151009287734,1.31056596903858,1.30452259903186,0.00604337000671795,0.00448431956813272,0.00155905043858523,0.00418771452998438,0.00151370231335607,-0.00232635237735389,0.00441436467500471,0.00112008664963857,-0.00393322142754574,0.00241989527643954,-0.000453686913346499,26.5984344098037,58.8603062552444,0.705839548844833,1,1,0,0
"X2018.09.27",1.318044,1.309706,1.31728,-0.0005402157220985,0.0117524508624324,1.3115988968788,1.30546759169617,0.0061313051826295,0.00481371669103207,0.00131758849159742,0.00454109464864713,0.00195347401519163,-0.00199467953186434,0.00492277575883004,0.00164110752952527,-0.00371577492700564,0.0028815920241373,-0.000495940312568123,26.2858847288102,58.3215701265737,0.908371312065245,0,1,1,0
"X2018.09.28",1.309072,1.300255,1.307873,-0.00714123041418677,0.0121290615151158,1.31102568197437,1.30564577008905,0.00537991188532239,0.00492695572989014,0.000452956155432249,0.00469360687349718,0.00227980143139456,-0.00170547986844526,0.0052390137788205,0.002057623517704,-0.00349418083197274,0.00219919645454757,-0.000405384118759032,24.6081867336081,51.6015282213748,0.864012702733363,0,0,1,0
"X2018.10.01",1.309758,1.301406,1.3039,-0.0030377567240856,0.0118592714068932,1.30992942320908,1.30551645378615,0.00441296942292713,0.00482415846849754,-0.00041118904557041,0.00464258188248444,0.002482960287731,-0.0014655406805483,0.00539974483404013,0.00240674489285595,-0.00329800539191024,0.00275589302302567,-0.000528082723970691,23.1355197369796,49.0318814050414,0.298611111111114,0,0,0,1
"X2018.10.02",1.304972,1.294415,1.304359,0.000352020860495427,0.0117662520206866,1.30907243502307,1.30543071646866,0.00364171855440754,0.00458767048567954,-0.000945951931272001,0.004460606731925,0.00259331821789067,-0.00126525600466768,0.00538219628945105,0.00272247480338406,-0.0031161580198737,0.00279809269758688,-0.000673878125682891,22.0795130340752,49.3457196207851,0.941934261627358,1,0,0,0
"X2018.10.03",1.302016,1.296462,1.298196,-0.00472492618979908,0.0114898768763518,1.30739913732721,1.30489481154506,0.00250432578215554,0.00417100154497474,-0.0016666757628192,0.00410491928651237,0.00258484274782065,-0.00111742926792951,0.0051583369307052,0.00298808741358832,-0.00296533084212571,0.00219999645067703,-0.000736743526254463,21.0989353813783,45.3113269194919,0.312207418077041,0,1,0,0
"X2018.10.04",1.303696,1.292457,1.294063,-0.00318364869403383,0.0114719570994696,1.30534742389226,1.30409245513431,0.00125496875794462,0.00358779498756871,-0.00233282622962409,0.00358674646313642,0.00245818808211818,-0.00102439405122857,0.00476422903504159,0.00317240284991829,-0.00285468241691432,0.00161149860501672,-0.000682705042669667,20.6668825451805,42.7850626706415,0.142895275380372,0,0,1,1
"X2018.10.05",1.310753,1.300559,1.302423,0.00646027279970152,0.0118446744495074,1.30489751252422,1.30396879179103,0.000928720733187616,0.00305598013669249,-0.00212725940350488,0.00310346905769118,0.00231252452507717,-0.000947801314584795,0.00420441197678614,0.00332007217638858,-0.00274894313884939,0.0011277995218383,-0.000481901464118264,19.2647179667217,48.9812859487353,0.182852658426533,1,0,0,1
"X2018.10.08",1.313267,1.303017,1.312715,0.00790219460190734,0.0117731977031141,1.30610020290511,1.30461665906577,0.00148354383933857,0.00274149287722171,-0.00125794903788314,0.00280893719980889,0.00223357398357826,-0.000852454445803487,0.00375515688012691,0.00347646754981813,-0.00263232777126178,0.00261999400511542,-0.000108457784965528,18.1368129408756,55.3868671050505,0.946146341463425,1,1,0,0
"X2018.10.09",1.314717,1.303543,1.309312,-0.00259233725523061,0.0117303978671773,1.30659432553509,1.30496446209793,0.00162986343715676,0.00251916698920872,-0.000889303552051957,0.00259456015205396,0.00217607774106192,-0.000755108646471712,0.00334106976017876,0.00358598167373224,-0.00251771473088674,0.00505955682616507,0.000262962155266346,17.2755024570163,53.0166497949551,0.516287810989809,0,1,1,1
"X2018.10.10",1.321004,1.313784,1.315703,0.00488118951021608,0.011727655162379,1.30799566006815,1.30575990934994,0.00223575071821491,0.00246248373500996,-0.000226733016795047,0.00252932207317413,0.00218176088174316,-0.000637820043934982,0.00296030783132846,0.00368733625316658,-0.002393580015711,0.00507915632248059,0.000545014173747343,17.2263520189515,56.7591920861149,0.265789473684211,1,0,1,1
"X2018.10.11",1.324574,1.318496,1.320673,0.00377744825389918,0.0115236083650662,1.30994602005767,1.30686458273142,0.00308143732624377,0.00258627445325672,0.000495162872987052,0.00262970666464134,0.00226744435264798,-0.000491966813731893,0.00265532104568988,0.00378904840225996,-0.00225618535264499,0.00296479131314331,0.000627605975004764,17.5622725897727,59.4634130161018,0.358177031918408,1,1,0,1
"X2018.10.12",1.325732,1.315236,1.323416,0.0020769713623281,0.0114502077675614,1.31201832466418,1.30809061364021,0.00392771102397305,0.00285456176739999,0.00107314925657306,0.0028657074572471,0.00242556498801227,-0.000318646114214053,0.00251010095955495,0.00387455736918773,-0.00208836052713578,-0.000586599932717033,0.000604666227702188,17.3581998559118,60.9161913381027,0.77934451219512,1,1,1,0
"X2018.10.15",1.317905,1.310255,1.310393,-0.00984044321664541,0.0115724072127356,1.31176827471585,1.30826116077797,0.00350711393787528,0.00298507220149505,0.000522041736380236,0.00298232681736132,0.00252856964990399,-0.000168616308249765,0.00241951541104977,0.00390963012254495,-0.0019170614128236,-0.00354158519276381,0.000412257261668042,16.4409105340105,51.4824990306624,0.0180392156862704,0,1,1,1
"X2018.10.16",1.323697,1.314268,1.315478,0.00388051523474256,0.0116960924118259,1.31233900168264,1.30879574146108,0.00354326022155504,0.00309670980550705,0.000446550416047998,0.0030843147090329,0.00262520684720409,-2.30525227672233e-05,0.00240966957776452,0.00389593293360778,-0.0017275334866494,-0.00102289964323843,0.000137344572044326,16.2718649813337,54.4487882894504,0.128327500265134,1,0,1,1
"X2018.10.17",1.319261,1.310187,1.318722,0.00246602375714381,0.0115088000966955,1.31332100142377,1.30953101987137,0.00378998155239763,0.00323536415488516,0.000554617397512462,0.00321261777146285,0.00273613777150824,0.000126478225278457,0.00253823515478873,0.00384828604274696,-0.00152097601187873,-0.000972799693133696,-5.07689791038051e-05,15.5396789019928,56.2849893590085,0.940599515098075,1,1,0,0
"X2018.10.18",1.313198,1.305807,1.310444,-0.00627728967894674,0.0116092429469315,1.31287838582011,1.30959864802905,0.0032797377910645,0.00324423888212103,3.54989089434666e-05,0.00322482141139042,0.00278790920194217,0.000250135463152419,0.00274071205810071,0.00375247054657115,-0.00130626054290594,-0.00131999923334478,-0.000204272500571452,14.5709104869379,50.67172785239,0.627384657015277,0,1,1,0
"X2018.10.19",1.305807,1.301338,1.302423,-0.00612082622378357,0.0114304398792936,1.31126986492471,1.30906711854542,0.00220274637929552,0.00303594038155593,-0.00083319400226041,0.00303898958737317,0.00273217940930915,0.00032670844025607,0.0028681146227115,0.00353626329974882,-0.00109190807527305,-0.0028056926379224,-0.000312152288299974,14.2073016295386,45.8955444926015,0.242783620496765,0,0,1,1
"X2018.10.22",1.308986,1.296126,1.30654,0.00316103140070463,0.0115325513164869,1.31054219339783,1.30887992457909,0.00166226881874376,0.00276120606899349,-0.00109893725024973,0.00278867672034964,0.00263028316258864,0.000379083357059509,0.00288598712065202,0.00332057200038947,-0.000862616448776947,-0.00221959635496588,-0.000447878643289383,14.4367655462726,48.5748830841629,0.809797822706071,1,0,0,0
"X2018.10.23",1.304087,1.293996,1.296596,-0.00761094187701865,0.0116047976510235,1.30839662518278,1.3079700042399,0.000426620942884259,0.00229428904377165,-0.00186766810088739,0.00235921203353775,0.00242041057023584,0.00038094757611146,0.00276566287122477,0.00305336631570177,-0.000640720656521854,0.00142009904537015,-0.000597900644352407,14.86907138195,43.0318268507375,0.257655336438424,0,1,0,1
"X2018.10.24",1.299207,1.289075,1.298128,0.00118155539582095,0.0114995978188076,1.30681683669312,1.30724096688879,-0.000424130195670891,0.00175060519588314,-0.00217473539155403,0.00185314981004527,0.00214950192586377,0.000349375898786662,0.00249967477983619,0.00272999130558232,-0.000417530726333144,0.000494399959717667,-0.000545494215855721,15.7512302903432,44.0903649907545,0.893505724437421,1,0,1,0
"X2018.10.25",1.29189,1.281214,1.288826,-0.00716570322803292,0.0118863408317499,1.30404901566341,1.3058768952674,-0.00182787960399011,0.00103490823590849,-0.0028627878398986,0.00118387173476611,0.00177070368492531,0.000263993330050318,0.0020087430868128,0.00233203206625134,-0.000206899633150157,0.000302899990736527,-0.000513498536524837,17.2311654617302,39.3137430815539,0.713001124016487,0,1,0,0
"X2018.10.26",1.283368,1.277874,1.282462,-0.00493782713880697,0.0118196022009106,1.30072793633058,1.30414245858093,-0.00341452225034833,0.000145022138657126,-0.00355954438900545,0.00034780010110894,0.00127687264347067,0.000119737817093508,0.00127451975938067,0.00189231035946781,-2.19580116176132e-05,-0.000977299688855438,-0.000591633332622451,18.8548068919106,36.4076573223216,0.835092828540216,0,0,1,1
"X2018.10.29",1.285182,1.280066,1.283104,0.000500599627903229,0.0113407734722742,1.29801656151049,1.3025840542416,-0.00456749273110968,-0.000797480835296235,-0.00377001189581344,-0.000545889504748991,0.000720266417320164,-6.40751455811264e-05,0.000467059092482169,0.00144328725176597,0.000136575258946259,-0.000522699952396638,-0.000518949612144467,20.0510932156826,36.9142800111328,0.593823299452702,1,0,0,0
"X2018.10.30",1.281558,1.273058,1.280246,-0.0022274110282565,0.011248289652826,1.29528262897041,1.30092938355704,-0.00564675458662189,-0.00176733558556137,-0.00387941900106053,-0.00147331951963497,0.000113883464563777,-0.000283003751112137,-0.000451942388335524,0.000978863594714496,0.000258938644613726,0.00117389946077304,-0.000431659100682495,21.6896110228731,35.5562551967616,0.845647058823531,0,1,0,0
"X2018.10.31",1.282923,1.270245,1.27089,-0.00730797049941958,0.0113504118204813,1.29152991682112,1.29870424403429,-0.00717432721317324,-0.00284873391108374,-0.0043255933020895,-0.00250986637300557,-0.000580231838077843,-0.000553251730016494,-0.00154837326489261,0.000494930944948058,0.000320480571907451,-0.000379299981810173,-0.000324548542248596,23.4034866371605,31.4741850005617,0.0508755324183632,0,0,1,1
"X2018.11.01",1.297404,1.276487,1.276944,0.00476359086939074,0.0124335252618755,1.28928592961787,1.29709237410583,-0.0078064444879562,-0.00384027602645823,-0.00396616846149797,-0.00347288057572386,-0.00126844256663769,-0.000837690661700404,-0.00265699149279468,4.18602826530168e-05,0.00034346025201613,-0.000284499992324131,-0.000136882954271184,22.8350390741343,36.5502941719635,0.0218482573982956,1,0,0,1
"X2018.11.02",1.303951,1.296244,1.300373,0.0183477114109937,0.0134744877431701,1.29099163275358,1.29733538343132,-0.00634375067773818,-0.00434097095671422,-0.00200277972102396,-0.00399485695790828,-0.00175180524388535,-0.00105361458389796,-0.00351164119849805,-0.000321763287893273,0.00038835338883044,1.08999999996634e-05,0.00034477147525346,21.5503335844472,51.5179486932037,0.53574672375762,1,1,0,1
"X2018.11.05",1.303526,1.296714,1.300559,0.00014303588278134,0.0129985957615151,1.29246353540688,1.29757416984382,-0.00511063443693804,-0.00449490365275899,-0.000615730784179057,-0.00419772559045915,-0.0020716937384618,-0.00121271340166424,-0.00418893152406623,-0.000651472201707104,0.000442183243726775,0.000566599939367207,0.000885018770416698,20.3573927725949,51.6155316528673,0.564445096887856,1,1,1,1
"X2018.11.06",1.309569,1.302372,1.305807,0.00403518794610619,0.012713696064264,1.29451637611351,1.29818400911464,-0.00366763300113226,-0.00432944952243364,0.000661816521301379,-0.00410134511967244,-0.00222368795395422,-0.00130898475850612,-0.00459835691846788,-0.000916347023621555,0.000505057765440697,0.00179409807505705,0.00133252494372231,19.2269361949257,54.4041185386159,0.477282200917035,1,1,1,1
"X2018.11.07",1.317436,1.307566,1.311252,0.00416983520535588,0.0126362177739594,1.29709108748066,1.29915200843949,-0.00206092095882138,-0.00387574380971119,0.00181482285088981,-0.00373035890860861,-0.00220818633537014,-0.00133847245263613,-0.00476203599478293,-0.00113118060747337,0.000587623983131773,0.00346008619165661,0.00142265692691252,18.9372099889576,57.1627192448762,0.373454913880452,1,1,1,1
"X2018.11.08",1.315028,1.308935,1.312853,0.00122097049232334,0.0121688450758195,1.29951599709902,1.30016689670323,-0.000650899604203614,-0.00323077496860968,0.00257987536440606,-0.00317045721689861,-0.00205987331335428,-0.00131150881152113,-0.00464433799480428,-0.00131779745399574,0.000660388239349787,0.00385358092455074,0.00115958586085101,18.6681785119872,57.9679528677927,0.64303298867553,1,1,1,0
"X2018.11.09",1.307019,1.297438,1.306677,-0.00470425858797593,0.0124007132846895,1.30061768985302,1.30064912657706,-3.14367240423774e-05,-0.00259090731969622,0.00255947059565384,-0.00259972621819748,-0.00186668887627696,-0.00126130990612981,-0.00430602944217369,-0.00151575484139651,0.000718767662433986,0.00454976860573855,0.000826845971845892,17.5581428402953,53.7690752906075,0.96430435236407,0,1,1,0
"X2018.11.12",1.294834,1.282824,1.293845,-0.00982033050248851,0.0132187337643546,1.29957573756794,1.30014511720098,-0.000569379633043487,-0.00218660178236567,0.00161722214932218,-0.00223057229362403,-0.00174313561501663,-0.00123417538561662,-0.00390621813236707,-0.00171957951994245,0.000758769231375354,0.00221039640010298,0.00026554589383894,17.7634771102298,46.2698695149359,0.917651956702737,0,0,1,0
"X2018.11.13",1.304019,1.285314,1.285793,-0.00622331113850573,0.0136106099240435,1.29745531640364,1.29908199740832,-0.00162668100467656,-0.00207461762682785,0.000447936622151292,-0.00212077387745176,-0.00173204469974615,-0.00124956776283466,-0.00350421077417253,-0.00197807658125403,0.000779693204404914,0.0007363998668871,-0.000369642550420645,17.02621412008,42.2845888363111,0.0256081261694679,0,0,0,1
"X2018.11.14",1.302983,1.289341,1.301406,0.012142701041303,0.0138662806437547,1.29806311388,1.29925414574844,-0.00119103186843805,-0.00189790047514989,0.000706868606711836,-0.0019517298758129,-0.00168051966819299,-0.0012472722375642,-0.00290588123969902,-0.00222712725229581,0.00081203109547475,0.00085839978916269,-0.000585754681896611,16.3416127720838,51.0827162921708,0.884401114206132,1,0,0,0
"X2018.11.15",1.302847,1.274486,1.298617,-0.00214306680620817,0.0149016177406294,1.29814832712923,1.29920694976708,-0.00105862263784195,-0.0017300449076883,0.000671422269846347,-0.00178934674163637,-0.00162129137958813,-0.00123987421404568,-0.00223109905468759,-0.00244404527374114,0.000839485442091004,0.000147499998930353,-0.000468644985113324,16.8184742161474,49.6273693168772,0.850851521455514,0,1,0,0
"X2018.11.16",1.287714,1.276617,1.27665,-0.0169156879973078,0.0154086450448701,1.29484089218628,1.29753606459914,-0.00269517241286943,-0.00192307040872453,-0.000772102004144901,-0.0019540423182242,-0.00172356576371016,-0.00129694473164661,-0.00186624122820072,-0.00268894121334938,0.000826075309757979,0.000604499926367808,-0.000455516234418122,17.2612741284921,39.9686604218548,0.00297377669641988,0,0,1,1
"X2018.11.19",1.288112,1.280492,1.283318,0.00522304468726738,0.0151267418273794,1.29306813954223,1.29648287462884,-0.00341473508660495,-0.00222140334430061,-0.00119333174230434,-0.00221962282156615,-0.00188462950874776,-0.00137999533380184,-0.00169665129316741,-0.00294279140861682,0.000790667880610929,-0.0012375993681424,-0.000476150697992582,17.6267375135129,43.5595170728165,0.370866141732285,1,0,0,1
"X2018.11.20",1.288112,1.280426,1.285975,0.00207041434780789,0.0145952602682809,1.29197688730497,1.29570451354522,-0.00372762624025391,-0.00252264792349127,-0.00120497831676264,-0.00249380526132756,-0.00206015300698644,-0.00147205929091761,-0.00170265061707957,-0.00315050376777373,0.00072732373662836,-0.00126519932491896,-0.000568844724553544,17.9712421698803,44.9720038104507,0.721962008847271,1,1,0,0
"X2018.11.21",1.282051,1.277514,1.27892,-0.00548610976107625,0.0141570988205465,1.28996813541189,1.29446121624557,-0.00449308083367983,-0.00291673450552898,-0.00157634632815085,-0.00285730991084616,-0.00229186041905248,-0.00159053072396711,-0.00194586660456542,-0.00335395129967417,0.000633288937364203,0.00333088768142031,-0.000492841310958713,18.5250985199544,41.9686351118484,0.309896407317614,0,1,1,0
"X2018.11.22",1.292123,1.277384,1.277727,-0.000932818315453664,0.0141986631905075,1.28808488381006,1.29322164467183,-0.00513676086176362,-0.00336073977677591,-0.00177602108498771,-0.0032717555382857,-0.0025628033183583,-0.00172959857250815,-0.00239445273032142,-0.00351939536256285,0.000509609833241407,0.00752045821787578,-0.000239085270197701,17.8186238981416,41.4643577601933,0.0232715923739729,0,0,1,1
"X2018.11.23",1.288494,1.280082,1.287598,0.00772543743694855,0.0139535443911855,1.28800997860852,1.29280507839984,-0.00479509979132486,-0.0036476117796857,-0.00114748801163916,-0.00354872722065645,-0.00277540298245035,-0.00184981430657939,-0.00287081903704967,-0.00358842423961168,0.000369357203706553,0.00828401049852761,-4.79355306527564e-05,17.1626117493154,47.1254083484471,0.893485496909178,1,0,0,0
"X2018.11.26",1.286273,1.279836,1.28123,-0.00494564297241836,0.0135112912203865,1.28696690497644,1.29194766518504,-0.00498076020860116,-0.0039142414654688,-0.00106651874313237,-0.00380909685482822,-0.00298543700398853,-0.00197259649881554,-0.00331195709460543,-0.00360908761348625,0.000213628822119913,0.00638001343335297,7.05777462600345e-05,16.5784906437577,44.1584141146822,0.216560509554157,0,1,0,0
"X2018.11.27",1.282051,1.272734,1.28123,0,0.0132116989903589,1.28608430421083,1.29115376406022,-0.005069459849389,-0.00414528514225284,-0.000924174707136165,-0.00403825376293018,-0.00318391537021714,-0.00209404212040666,-0.00365623497907668,-0.00358022287662461,3.58955451261655e-05,0.00353008533653781,0.000201384555666037,16.7287909505259,44.1584141146822,0.911881506922834,0,0,1,0
"X2018.11.28",1.280607,1.273383,1.274372,-0.00535266891970999,0.0128285062053333,1.28428241125532,1.28991067042613,-0.00562825917081122,-0.00444187994796451,-0.00118637922284671,-0.00432734565527219,-0.00341671001789277,-0.00223263886748135,-0.004099957709314,-0.00350291947450651,-0.000171528025682339,0.00282569247935974,0.000140259701958734,16.8683555210963,40.9390978979245,0.136904761904777,0,0,0,1
"X2018.11.29",1.285182,1.275673,1.282413,0.00630977453993023,0.0126843271906666,1.28399480952373,1.2893552874316,-0.00536047790787042,-0.0046255995399457,-0.000734878367924725,-0.00451518788301732,-0.00360183076931921,-0.00235529922200641,-0.00453014323631684,-0.00338062114550222,-0.000382658538131362,0.00435637244140659,7.05358806544739e-05,16.3728745227144,45.9176492856216,0.708802187401407,1,0,0,0
"X2018.11.30",1.280688,1.273691,1.278445,-0.00309416701171929,0.0124013038199047,1.28314099267393,1.28854711799222,-0.00540612531829732,-0.00478170469561602,-0.000624420622681298,-0.00467717650761368,-0.00377366834541237,-0.00247493946107664,-0.00480123852685963,-0.00333373987753017,-0.000621318870812151,0.00468896563520834,0.000107349257598999,16.1267420418072,43.9488705007832,0.679434043161362,0,1,0,0
"X2018.12.03",1.282429,1.270002,1.275348,-0.00242247417761431,0.0124031392613401,1.28194207072409,1.28756940554836,-0.0056273348242637,-0.00495083072134556,-0.000676504102918142,-0.00484993256518641,-0.00395020801006487,-0.0025985628086526,-0.0050224985006255,-0.00335957489689646,-0.000853387463416042,0.00778234288402267,0.000105729980466167,16.2868782144556,42.4200969642412,0.430192323167286,0,0,1,0
"X2018.12.04",1.283401,1.271715,1.272588,-0.00216411520620244,0.0123519150283873,1.28050298292039,1.28645967180403,-0.00595668888364753,-0.00515200235380595,-0.000804686529841581,-0.0050511609867248,-0.00414130142659655,-0.00273025402727986,-0.00524540476496487,-0.00347402769102222,-0.00108793593382176,0.00753415744164337,8.2175964916709e-05,16.288255825919,41.0496645847154,0.0747047749443879,0,0,0,0
"X2018.12.05",1.279263,1.267331,1.272054,-0.000419617346698251,0.0123219210977882,1.27920313939417,1.28539258500373,-0.00618944560956192,-0.00535949100495714,-0.000829954604604772,-0.00525812182724064,-0.00433636277735516,-0.00286590859913405,-0.00541504124255308,-0.00368045392355925,-0.00133259224614735,0.00461746718337598,-3.70418380350961e-05,16.7560066044775,40.7751920908397,0.395826349312773,0,0,0,1
"X2018.12.06",1.280016,1.270035,1.272767,0.000560510795925302,0.0121547124479462,1.27821296410276,1.28445735648494,-0.006244392382178,-0.00553647128040132,-0.000707921101776683,-0.00543744374632016,-0.00451807988257638,-0.00299839815925342,-0.00552580439459451,-0.00396012856245797,-0.0015801061974435,0.000467599965919901,-3.20451459767711e-05,17.0655089425805,41.3391806529183,0.273720068129441,1,0,0,1
"X2018.12.07",1.278854,1.273383,1.277857,0.00399916088333532,0.01172130441595,1.27815820039464,1.28396844118976,-0.00581024079511439,-0.00559122518334393,-0.000219015611770455,-0.00550522502791911,-0.00464114282662762,-0.00310866649791464,-0.00562731849497347,-0.00424906876601157,-0.00180390925105224,-0.0020374971805101,0.000101174240690813,17.3529039708191,45.3408606858068,0.817766404679233,1,1,0,0
"X2018.12.10",1.275673,1.251345,1.272103,-0.00450285125800464,0.0127777826719536,1.27722663110316,1.28308951962015,-0.00586288851698646,-0.00564555785007244,-0.000217330666914027,-0.00557025475320408,-0.00475749955904275,-0.00321667520454491,-0.005715531325812,-0.00451374421020871,-0.00200942640985051,0.00107089959062126,0.000178565069971065,19.4553706636673,41.8641151147577,0.853255508056558,0,1,1,0
"X2018.12.11",1.263472,1.250375,1.256124,-0.0125610897859686,0.0134170839096712,1.2739800724719,1.28109207372236,-0.0071120012504533,-0.00593884653014861,-0.00117315472030469,-0.00585057229815848,-0.00498173781536756,-0.00336943308869818,-0.00591978546591843,-0.00478801022249755,-0.00222450080594773,0.00358908458895574,-1.95809796512159e-05,21.4654423257489,34.0546104372829,0.438955485989161,0,0,1,0
"X2018.12.12",1.267074,1.248128,1.249297,-0.00543497298037448,0.0138120064875518,1.270182676707,1.27873688307626,-0.00855420636926096,-0.00646191849797108,-0.00209228787128988,-0.00634214212926803,-0.00532197291573836,-0.00357275753107319,-0.0062123801857634,-0.0051561689475387,-0.00244567144897606,0.00180399804301506,-0.000372287247556665,22.7277473296927,31.3627034228308,0.0617016784545651,0,0,0,1
"X2018.12.13",1.268665,1.261098,1.262866,0.010861308399844,0.0142088631670124,1.26905703413669,1.27756126210765,-0.0085042279709564,-0.00687038039256815,-0.00163384757838825,-0.00673524864593864,-0.00562504482575913,-0.00376614852871567,-0.006526755192072,-0.00552844921419442,-0.00264085538355408,-0.00513545485391721,-0.000470462079051302,23.6361493548574,41.2952381292469,0.23364609488569,1,0,0,1
"X2018.12.14",1.26539,1.253494,1.265502,0.00208731567719763,0.0140436586550829,1.26851010580797,1.27666798343301,-0.00815787762503728,-0.00712787983906197,-0.00102999778597531,-0.00699390846032021,-0.00586626699711895,-0.00393837319915965,-0.00680193042274599,-0.00580158447480281,-0.00282258735071858,-0.00806712499663089,-0.000208602706594823,25.0337924363528,43.0202909430064,1.00941492938802,1,1,0,0
"X2018.12.17",1.264478,1.257609,1.258558,-0.00548715055369319,0.0136043258940056,1.26697901260674,1.27532650317871,-0.00834749057196649,-0.00737180198564288,-0.00097568858632361,-0.00724001429880135,-0.00610257400424729,-0.00411127976279914,-0.00707394599751627,-0.00604822224907089,-0.00301920803894468,-0.0092765338963068,0.000145722234296205,26.3316038691699,39.7099171463143,0.13815693696318,0,1,1,1
"X2018.12.18",1.270503,1.261177,1.261575,0.00239718789281052,0.0134858026158623,1.26614762605186,1.27430787331362,-0.00816024726176057,-0.00752949104086642,-0.000630756220894152,-0.00740732938297575,-0.00629854288591522,-0.00427006280197409,-0.00729430183532758,-0.00626985330014622,-0.00321501025292303,-0.00417217579140613,0.000358122213975703,26.519466408884,41.8051790199131,0.0426763885910252,1,0,1,1
"X2018.12.19",1.267909,1.260843,1.265502,0.00311277569704537,0.0130272452861579,1.26604829896696,1.2736555864015,-0.00760728743454209,-0.00754505031960155,-6.22371149405368e-05,-0.00744368539235145,-0.00642318522387968,-0.00440093435619245,-0.00743608601782559,-0.00642556363018934,-0.00341187101597817,-0.00256249439121684,0.000354246234379491,26.7238583627012,44.5084498678878,0.659354656099626,1,1,0,0
"X2018.12.20",1.270535,1.261511,1.262786,-0.00214618388592032,0.0127412991942894,1.26554640681819,1.27285043185324,-0.00730402503504579,-0.0074968452626904,0.000192820227644608,-0.00741829260011406,-0.00650707472970503,-0.00451478104948081,-0.00754204928311237,-0.00653392683885344,-0.00361958026320396,-0.00264519383046471,0.000335908737228238,26.4738029466664,43.0200166746685,0.141289893617013,0,1,1,1
"X2018.12.21",1.269728,1.26336,1.266978,0.00331964402519506,0.0123270635375545,1.26576665192309,1.27241543690115,-0.00664878497806076,-0.00732723320576447,0.00067844822770371,-0.00727838212337709,-0.00652057094383415,-0.00459846747805258,-0.00762590370140701,-0.00662661109819024,-0.00383111018324463,-0.000671999898845129,0.000413184984146106,26.241608631777,46.0205046414854,0.568153266331649,1,0,1,0
"X2018.12.24",1.273658,1.263695,1.264894,-0.00164485886889905,0.0121582018563006,1.26563239778107,1.27185829342699,-0.00622589564591514,-0.0071069656937946,0.000881070047879469,-0.00708702094565674,-0.00649250662974662,-0.00466228819051777,-0.00766220441429988,-0.00668886787005594,-0.00402577037492044,0.00221249638983295,0.000376433770238627,25.3543854664793,44.7586546766162,0.120345277526845,0,1,0,1
"X2018.12.25",1.277792,1.266785,1.271084,0.00489369069661184,0.0122110445808505,1.26647110581475,1.27180093835832,-0.00532983254356845,-0.00675153906374937,0.00142170652018093,-0.00676753214527705,-0.00638177576439632,-0.00468846640044133,-0.00748398754361139,-0.00670188650476491,-0.00420323223022291,0.00716947715708015,0.000365613692756839,23.8836836142628,49.2130248757649,0.390569637503412,1,0,1,0
"X2018.12.26",1.271973,1.266512,1.268875,-0.00173788671716435,0.0117288985393612,1.26684093568941,1.27158420218363,-0.00474326649422485,-0.00634988454984447,0.00160661805561962,-0.00639948384508574,-0.00622572726247523,-0.00469061542372696,-0.00710289355610778,-0.00665763687093559,-0.00437389719115536,0.00575623642295025,0.000357085379665407,22.5563063774184,47.7337880435767,0.432704632851111,0,1,0,0
"X2018.12.27",1.267122,1.261877,1.264878,-0.00315003447936166,0.0113909772151211,1.26653894558335,1.27108744646633,-0.00454850088298131,-0.00598960781647184,0.00144110693349053,-0.00606294148833948,-0.00606599141680914,-0.00468504230448203,-0.00670732084731027,-0.00661703801969113,-0.00453046196463628,0.00227149609324995,0.00022508653813012,21.9547053780295,45.092676279094,0.572163965681589,0,0,1,0
"X2018.12.28",1.270002,1.263647,1.264622,-0.000202391060639867,0.0110312645568982,1.26624403087822,1.27060852450586,-0.0043644936276428,-0.00566458497870603,0.00130009135106323,-0.00575413278639463,-0.00590394400831711,-0.00467247176813539,-0.00632798244757082,-0.00656495643515841,-0.00466180676477504,-0.00140939906678636,8.57443017575799e-05,20.9171120760466,44.921239849114,0.153422501966944,0,0,0,1
"X2018.12.31",1.281394,1.268183,1.269358,0.00374499257485642,0.0114413170885483,1.2667231030508,1.27051589306098,-0.00379279001018218,-0.00529022598500126,0.00149743597481908,-0.00539752500890145,-0.00570288172278045,-0.00463797444429409,-0.00587251239139239,-0.00647322919445433,-0.00477090794135356,-0.00418507556616148,-1.55067795267645e-05,20.4284483309003,48.7994234516162,0.0889410339868245,1,0,0,1
